,date,open,high,low,close,volume,tic,day
7257,2001-01-11,22.53125,22.71875,22.0625,12.679505348205566,3371000,CAT,3
7285,2001-01-12,22.625,22.625,21.34375,12.191174507141113,3494200,CAT,4
7313,2001-01-16,21.84375,22.34375,21.53125,12.470221519470215,4239400,CAT,1
7341,2001-01-17,22.34375,22.8125,22.15625,12.55742359161377,4460200,CAT,2
7369,2001-01-18,21.03125,21.03125,20.0,11.739195823669434,9166400,CAT,3
7397,2001-01-19,20.53125,20.53125,19.90625,11.422868728637695,5502600,CAT,4
7425,2001-01-22,20.3125,20.71875,19.90625,11.493162155151367,4659800,CAT,0
7453,2001-01-23,20.4375,21.0,20.375,11.704049110412598,5792400,CAT,1
7481,2001-01-24,20.8125,21.4375,20.5,11.862210273742676,3670200,CAT,2
7509,2001-01-25,21.21875,22.03125,21.21875,12.178540229797363,3517600,CAT,3
7537,2001-01-26,21.65625,21.875,21.28125,12.160970687866211,3094400,CAT,4
7565,2001-01-29,21.579999923706055,21.899999618530273,21.405000686645508,12.11878776550293,2439600,CAT,0
7593,2001-01-30,21.549999237060547,22.25,21.125,12.484323501586914,4675200,CAT,1
7621,2001-01-31,22.200000762939453,22.5,22.0,12.433706283569336,3889000,CAT,2
7649,2001-02-01,22.110000610351562,22.299999237060547,21.850000381469727,12.464635848999023,2737600,CAT,3
7677,2001-02-02,22.165000915527344,22.459999084472656,21.950000762939453,12.447766304016113,2387400,CAT,4
7705,2001-02-05,22.135000228881836,22.190000534057617,21.864999771118164,12.307173728942871,1823000,CAT,0
7733,2001-02-06,21.885000228881836,22.030000686645508,21.655000686645508,12.236883163452148,2298200,CAT,1
7761,2001-02-07,21.760000228881836,21.94499969482422,21.690000534057617,12.262185096740723,1773800,CAT,2
7789,2001-02-08,21.80500030517578,21.875,21.405000686645508,12.141280174255371,1954000,CAT,3
7817,2001-02-09,21.59000015258789,21.625,21.2450008392334,12.090667724609375,3121800,CAT,4
7845,2001-02-12,21.565000534057617,21.924999237060547,21.565000534057617,12.127220153808594,3180600,CAT,0
7873,2001-02-13,21.575000762939453,22.075000762939453,21.575000762939453,12.16377067565918,2898400,CAT,1
7901,2001-02-14,21.6299991607666,22.25,21.40999984741211,12.068174362182617,2694800,CAT,2
7929,2001-02-15,21.704999923706055,22.5,21.704999923706055,12.405591011047363,3487000,CAT,3
7957,2001-02-16,22.059999465942383,22.34000015258789,21.75,12.279060363769531,3326200,CAT,4
7985,2001-02-20,21.700000762939453,21.700000762939453,20.899999618530273,11.75324821472168,4236800,CAT,1
8013,2001-02-21,20.899999618530273,21.139999389648438,20.450000762939453,11.517062187194824,3115000,CAT,2
8041,2001-02-22,20.479999542236328,20.725000381469727,20.100000381469727,11.441149711608887,3247400,CAT,3
8069,2001-02-23,20.344999313354492,20.385000228881836,19.875,11.272440910339355,3277600,CAT,4
8097,2001-02-26,20.280000686645508,20.940000534057617,20.280000686645508,11.705452919006348,2167600,CAT,0
8125,2001-02-27,20.815000534057617,21.325000762939453,20.774999618530273,11.94726848602295,3713600,CAT,1
8153,2001-02-28,21.2450008392334,21.59000015258789,20.774999618530273,11.697021484375,3025200,CAT,2
8181,2001-03-01,20.799999237060547,21.375,20.760000228881836,11.809497833251953,3337000,CAT,3
8209,2001-03-02,21.06999969482422,21.729999542236328,21.06999969482422,12.000694274902344,2591600,CAT,4
8237,2001-03-05,21.649999618530273,22.350000381469727,21.649999618530273,12.464635848999023,3643000,CAT,0
8265,2001-03-06,22.165000915527344,22.600000381469727,22.06999969482422,12.515251159667969,3706000,CAT,1
8293,2001-03-07,22.549999237060547,23.405000686645508,22.549999237060547,13.159144401550293,6538000,CAT,2
8321,2001-03-08,23.475000381469727,24.0,23.475000381469727,13.437515258789062,7539400,CAT,3
8349,2001-03-09,23.885000228881836,23.885000228881836,23.149999618530273,13.170390129089355,5092800,CAT,4
